40 12 42 14
25 10 5030
41.9664 12.4527 3.7454
41.9518 12.4518 3.6828
41.9326 12.4157 3.8731
41.9610 12.3915 3.7259
41.9416 12.4248 3.5934
41.9626 12.4527 3.8362
41.9272 12.4385 4.0211
41.9351 12.4267 7.6976
41.9463 12.4519 8.4708
41.9711 12.4345 8.1540
41.9372 12.4411 6.9655
41.9478 12.4152 8.4937
41.9383 12.4339 8.3046
41.9388 12.4242 9.3093
41.9460 12.4517 8.4076
41.9352 12.4270 6.8505
41.9446 12.4526 9.7311
41.9282 12.3811 11.4390
41.9266 12.4266 11.0635
41.9599 12.4527 10.4221
41.9294 12.4275 10.8982
41.9413 12.4430 11.2498
41.9267 12.4270 10.7938
41.9296 12.4179 12.1409
41.9327 12.4157 10.2458
41.9456 12.4515 11.5527
41.9351 12.4267 13.4860
41.9350 12.4430 14.6041
41.9468 12.4523 13.5065
41.9366 12.4281 12.9791
41.9265 12.4266 10.1976
41.9439 12.4502 10.0647
41.9268 12.4468 11.9786
41.9277 12.4464 11.2208
41.9292 12.4273 10.0176
41.9266 12.4474 10.8847
41.9359 12.3662 12.1966
41.9267 12.4473 11.8848
41.9270 12.4471 7.9420
41.9294 12.4275 7.7435
41.9330 12.4262 7.8032
41.9437 12.3902 8.6154
41.9334 12.4403 7.9699
41.9275 12.4467 8.1506
41.9672 12.4396 7.5156
41.9469 12.4524 7.7373
41.9629 12.4046 8.0489
41.9264 12.4265 5.4271
41.9514 12.4475 7.1899
41.9263 12.3757 8.4530
41.9267 12.4266 7.5648
41.9409 12.4225 8.6899
41.9273 12.4468 7.6270
41.9288 12.3811 6.3904
41.9353 12.5351 5.7758
41.9518 12.5161 6.2379
41.9271 12.4612 5.3821
41.9276 12.4862 5.4899
41.9264 12.5055 5.5823
41.9330 12.5123 5.9795
41.9274 12.5157 5.8996
41.9267 12.5057 6.0427
41.9266 12.5203 5.8598
41.9284 12.5090 5.9502
41.9341 12.4623 6.4841
41.9283 12.4737 5.6497
41.9280 12.4734 5.9505
41.9277 12.5281 5.9749
41.9469 12.4694 5.4512
41.9267 12.5238 5.3882
41.9265 12.5280 6.6250
41.9273 12.4581 5.5872
41.9271 12.4861 4.8075
41.9271 12.4583 4.8124
41.9265 12.5072 7.4385
41.9267 12.5335 5.6007
41.9268 12.5238 6.6952
41.9315 12.4601 5.3045
41.9578 12.5352 5.9521
41.9331 12.5207 6.9612
41.9265 12.5202 5.8959
41.9377 12.5399 5.8804
41.9897 12.4806 8.5806
