0 0 100 100
100 80 2000
63.94  2.50 76.06
27.50 22.32 75.99
73.65 67.67 89.25
89.22  8.69 77.04
42.19  2.98 74.92
21.86 50.54 77.60
 2.65 19.88 72.65
64.99 54.49 86.44
22.04 58.93 77.94
80.94  0.65 75.86
80.58 69.81 88.17
34.03 15.55 75.93
95.72 33.66 81.16
 9.27  9.67 72.57
84.75 60.37 87.34
80.71 72.97 87.58
53.62 97.31 80.91
37.85 55.20 80.98
82.94 61.85 87.89
86.17 57.74 86.72
70.46  4.58 76.58
22.79 28.94 76.06
 7.98 23.28 73.55
10.10 27.80 74.18
63.57 36.48 82.66
37.02 20.95 77.02
26.70 93.67 77.39
64.80 60.91 87.29
17.11 72.91 76.97
16.34 37.95 75.86
98.95 64.00 84.20
55.69 68.46 85.22
84.29 77.60 86.16
22.90  3.21 73.28
31.55 26.77 77.07
21.10 94.29 76.44
87.64 31.47 81.54
65.54 39.56 83.48
91.45 45.89 83.91
26.49 24.66 76.13
56.14 26.27 79.99
58.46 89.78 82.87
39.94 21.93 77.51
99.75 50.95 83.17
 9.09  4.71 72.12
10.96 62.74 75.96
79.21 42.22 84.39
 6.35 38.16 74.35
99.61 52.91 83.41
97.11 86.08 82.70
 1.15 72.07 74.27
68.17 53.70 86.75
26.68 64.10 78.92
11.16 43.48 75.39
45.37 95.38 80.13
87.59 26.34 80.50
50.06 17.87 77.93
91.26 87.05 83.42
29.84 63.89 79.56
60.90 15.28 78.25
76.25 53.94 87.25
77.86 53.04 86.97
 0.06 32.42 73.15
 1.95 92.91 73.66
87.87 83.17 84.60
30.75  5.79 74.32
87.80 94.69 82.30
 8.57 48.60 75.21
 6.92 76.06 75.12
76.58 12.84 78.16
47.53 54.98 83.00
26.51 87.24 77.93
42.31 21.18 77.68
53.93 72.99 84.54
20.12 31.17 75.89
99.51 64.99 84.08
43.81 51.76 81.96
12.10 22.47 74.00
33.81 58.83 80.29
23.01 22.02 75.37
 7.10 63.11 75.29
22.89 90.54 77.05
85.96  7.09 76.88
23.80 66.90 78.34
21.42 13.23 74.23
93.55 57.10 85.09
47.27 78.46 82.64
80.75 19.04 79.32
 9.69 43.11 75.13
42.36 46.70 81.19
72.91 67.34 89.22
98.42  9.84 76.70
40.26 33.93 79.27
86.17 24.87 80.29
19.02 44.86 76.78
42.19 27.85 78.67
24.98 92.33 77.24
44.31 86.13 81.23
55.03  5.06 76.11
99.93 83.60 82.58
96.90 92.64 81.66
84.87 16.63 78.71
48.56 21.37 78.39
40.10  5.86 75.17
37.90 98.53 78.58
26.52 78.41 78.53
45.50 42.30 81.23
95.73 99.54 80.58
55.58 71.84 84.99
15.48 29.67 75.08
96.87 57.92 84.43
54.22 74.80 84.43
 5.72 58.42 75.01
50.29 85.27 82.39
15.74 96.08 75.47
 8.01 18.58 73.18
59.50 67.52 86.15
23.52 11.99 74.32
89.03 24.62 80.06
59.45 61.94 86.12
41.92 58.37 82.00
52.28 93.47 81.41
20.43 71.62 77.62
23.87 39.58 77.22
67.17 30.00 81.53
31.62 75.19 79.68
 7.25 45.83 74.88
99.85 99.61 80.09
 7.33 21.32 73.31
26.52 93.33 77.40
88.09 87.93 83.64
36.95 15.77 76.28
83.37 70.35 87.54
61.17 98.72 81.40
65.40  0.78 75.81
81.71 29.94 81.56
66.34 93.89 82.79
13.43 11.54 73.17
10.70 55.32 75.79
27.23 60.48 78.99
71.76 20.36 79.64
63.42 26.40 80.58
48.85 90.53 81.38
84.61  9.23 77.31
42.36 27.67 78.67
 0.35 77.11 74.05
63.71 26.20 80.55
74.12 55.17 87.56
42.77  0.97 74.67
 7.52 88.31 74.72
90.39 54.56 85.46
83.46 58.25 87.33
14.81 12.74 73.44
30.83 89.90 78.45
79.61 86.07 84.76
89.89 21.01 79.30
24.95 10.28 74.28
78.01 88.41 84.29
40.64 62.07 81.83
15.46 92.99 75.66
86.46 97.62 81.81
81.08 88.14 84.21
 2.48 73.66 74.46
33.22 93.08 78.52
80.22 86.41 84.65
81.07 26.68 80.90
78.74 10.81 77.74
87.22 85.86 84.16
22.24 81.66 77.55
46.03 30.52 79.59
79.53 22.76 80.12
 2.37 19.31 72.58
32.83 86.44 79.12
96.69 27.91 80.02
64.15 39.97 83.44
98.11 53.62 83.79
93.92 11.53 77.29
97.04 17.86 78.18
96.25 26.55 79.81
10.84 43.46 75.33
72.85 31.37 82.00
