0 0 100 100
100 80 30000
63.30  2.48 91.50
27.23 22.10 30.55
72.91 66.99 20.32
88.33  8.61 38.52
41.77  2.95 58.48
21.65 50.03 20.45
 2.63 19.68 20.13
64.34 53.95 24.63
21.82 58.34 20.13
80.13  0.64 49.44
79.78 69.12 20.13
33.68 15.39 45.03
94.76 33.32 24.56
 9.18  9.57 20.54
83.90 59.77 20.58
79.91 72.24 20.06
53.09 96.34 20.00
37.47 54.65 21.56
82.11 61.23 20.52
85.31 57.16 20.79
69.75  4.54 86.42
22.56 28.65 24.18
 7.90 23.05 20.39
10.00 27.52 20.49
62.93 36.12 60.29
36.65 20.74 51.46
26.43 92.73 20.00
64.16 60.30 21.59
16.94 72.18 20.00
16.18 37.57 20.78
97.96 63.36 20.05
55.14 67.78 20.36
83.44 76.82 20.02
22.68  3.18 24.66
31.23 26.51 34.66
20.89 93.35 20.00
86.76 31.15 34.17
64.89 39.17 49.64
90.54 45.43 22.43
26.22 24.42 28.55
55.58 26.01 95.45
57.87 88.88 20.00
39.54 21.71 59.56
98.76 50.44 20.40
 9.00  4.66 20.44
10.86 62.12 20.01
78.42 41.79 32.07
 6.29 37.78 20.11
98.62 52.38 20.31
96.14 85.22 20.00
 1.14 71.35 20.00
67.49 53.16 24.86
26.42 63.46 20.10
11.04 43.04 20.17
44.92 94.43 20.00
86.71 26.08 38.78
49.56 17.69 99.25
90.35 86.18 20.00
29.55 63.26 20.15
60.29 15.13 100.00
75.49 53.40 23.24
77.08 52.51 23.35
 0.06 32.09 20.04
 1.93 91.98 20.00
86.99 82.33 20.00
30.44  5.73 34.68
86.92 93.75 20.00
 8.48 48.11 20.06
 6.85 75.30 20.00
75.82 12.71 80.00
47.05 54.43 23.19
26.24 86.37 20.00
41.89 20.97 68.33
53.39 72.26 20.13
19.91 30.86 22.43
98.52 64.34 20.04
43.37 51.24 24.16
11.98 22.25 20.89
33.47 58.24 20.58
22.78 21.80 25.71
 7.03 62.48 20.00
22.67 89.64 20.00
85.10  7.01 44.96
23.56 66.23 20.04
21.21 13.10 24.90
92.62 56.53 20.38
46.79 77.68 20.03
79.94 18.85 63.82
 9.60 42.67 20.13
41.93 46.24 27.40
72.18 66.66 20.36
97.43  9.74 25.74
39.86 33.59 42.26
85.31 24.62 43.09
18.83 44.41 20.60
41.77 27.58 57.48
24.73 91.40 20.00
43.87 85.27 20.00
54.48  5.01 97.06
98.93 82.77 20.00
95.93 91.71 20.00
84.02 16.46 51.40
48.08 21.16 89.76
39.70  5.80 57.04
37.52 97.55 20.00
26.26 77.62 20.00
45.05 41.88 35.08
94.77 98.55 20.00
55.02 71.12 20.17
15.32 29.37 21.22
95.90 57.34 20.21
53.68 74.05 20.09
 5.66 57.83 20.01
49.78 84.42 20.01
15.59 95.12 20.00
 7.93 18.40 20.43
58.91 66.85 20.46
23.29 11.87 26.62
88.14 24.38 37.22
58.86 61.32 21.37
41.50 57.78 21.30
51.76 92.54 20.00
20.22 70.90 20.01
23.63 39.18 22.20
66.50 29.70 79.65
31.30 74.43 20.02
 7.18 45.37 20.06
98.85 98.61 20.00
 7.25 21.10 20.36
26.25 92.39 20.00
87.21 87.05 20.00
36.58 15.62 53.37
82.54 69.65 20.09
60.56 97.74 20.00
64.74  0.77 83.78
80.89 29.64 47.21
65.68 92.95 20.00
13.29 11.43 21.24
10.60 54.77 20.03
26.96 59.88 20.20
71.04 20.16 94.30
62.79 26.13 96.83
48.36 89.63 20.00
83.76  9.14 50.17
41.93 27.39 58.29
 0.35 76.34 20.00
63.07 25.93 97.26
73.38 54.62 23.03
42.34  0.96 56.13
 7.45 87.43 20.00
89.49 54.01 20.84
82.62 57.67 20.94
14.66 12.62 21.62
30.52 89.00 20.00
78.82 85.21 20.00
88.99 20.80 37.40
24.70 10.18 27.90
77.23 87.53 20.00
40.23 61.45 20.61
15.30 92.06 20.00
85.60 96.64 20.00
80.27 87.26 20.00
 2.45 72.92 20.00
32.89 92.15 20.00
79.42 85.54 20.00
80.26 26.41 53.90
77.95 10.70 70.59
86.34 85.00 20.00
22.02 80.84 20.00
45.57 30.21 61.50
78.74 22.53 64.23
 2.34 19.12 20.13
32.50 85.57 20.00
95.72 27.63 25.66
63.51 39.57 49.18
97.13 53.09 20.35
92.98 11.42 31.06
96.07 17.68 27.31
95.29 26.28 26.42
10.73 43.02 20.16
72.13 31.05 64.51
60.01 50.63 27.89
38.13 57.08 21.11
25.22 70.17 20.02
 0.17 91.63 20.00
53.31 71.22 20.16
73.45 66.39 20.35
36.06  6.93 47.89
65.76 32.69 70.05
31.08 83.95 20.00
71.26 29.73 70.29
30.62 40.43 24.88
39.84 29.27 49.51
12.60 41.62 20.27
93.10 67.05 20.05
89.38 60.94 20.26
29.79 54.25 20.74
 0.04 28.40 20.05
42.56 57.42 21.49
64.82 46.03 33.91
43.77 21.16 74.75
46.85 89.22 20.00
78.81 16.80 68.98
 8.39 51.03 20.04
62.66 33.18 70.89
81.02 74.36 20.04
66.61 22.24 100.00
19.71  2.42 22.84
24.24 47.04 20.99
84.12  7.21 47.66
41.03 62.35 20.55
19.25 68.94 20.01
48.94 24.15 86.23
64.95  0.55 82.71
74.35 76.23 20.04
10.55 42.09 20.17
17.41 94.84 20.00
51.28  4.97 90.24
24.67 83.99 20.00
45.19 79.34 20.02
66.09 97.80 20.00
58.95 94.05 20.00
88.25 60.65 20.31
71.21 49.97 26.74
82.23 54.24 21.71
88.82 73.62 20.02
46.99 25.66 76.80
24.48 63.13 20.08
75.82 51.61 24.16
62.05 27.19 93.69
 7.67 28.29 20.29
26.90 31.65 26.42
53.48 13.70 100.00
22.89 68.70 20.02
69.94  6.36 90.70
40.35 53.72 22.30
41.16 20.48 66.31
41.59 89.58 20.00
57.82 68.86 20.30
84.82 75.79 20.02
37.66  0.58 44.32
34.82 74.59 20.02
84.49 94.39 20.00
41.48 74.00 20.05
54.07 59.72 21.71
21.83 21.72 24.96
43.15  2.87 62.23
33.28 67.24 20.10
40.03 16.34 64.87
46.27 12.64 87.83
61.60  2.67 93.40
39.01 55.87 21.47
 2.68 63.63 20.00
13.43 45.71 20.20
 4.98 37.53 20.09
20.95 32.36 22.59
75.36 37.53 42.59
74.45 82.36 20.01
24.97  8.11 27.82
 1.92 53.40 20.01
98.99 34.65 22.21
64.36 77.34 20.04
64.52 74.67 20.08
94.01 19.74 29.46
 2.02 15.09 20.12
12.50 66.28 20.01
55.83 21.58 100.00
69.25 75.92 20.05
16.61 60.12 20.04
74.04 11.34 85.62
81.11 95.51 20.00
10.70  2.54 20.57
30.88 67.06 20.08
94.86 39.27 22.71
70.79  7.52 90.86
68.37 62.10 21.03
10.09 76.48 20.00
84.18 59.44 20.60
11.98 97.40 20.00
77.48 34.37 45.62
42.41 36.69 41.02
50.09 33.78 60.58
84.11 81.41 20.00
10.45 95.12 20.00
