0 0 600 600
100 80 20000
383.02 14.98 20.00
164.74 133.70 20.00
441.15 405.34 20.00
534.42 52.08 20.00
252.73 17.85 20.00
130.96 302.71 20.00
15.90 119.10 20.00
389.28 326.42 20.00
132.04 352.97 20.00
484.85  3.89 20.00
482.69 418.19 20.00
203.81 93.13 20.00
573.37 201.62 20.00
55.55 57.93 22.41
507.65 361.63 20.00
483.47 437.11 20.00
321.20 582.90 20.00
226.74 330.67 20.00
496.81 370.49 20.00
516.16 345.83 20.00
422.04 27.45 20.00
136.51 173.34 20.00
47.80 139.44 20.00
60.50 166.51 20.00
380.77 218.53 20.00
221.74 125.49 20.00
159.92 561.06 20.00
388.17 364.87 20.00
102.51 436.75 20.00
97.88 227.29 20.00
592.72 383.36 20.00
333.61 410.08 20.00
504.87 464.82 20.00
137.20 19.23 20.00
188.96 160.38 20.00
126.38 564.80 20.00
524.94 188.49 20.00
392.61 236.98 20.00
547.81 274.85 20.00
158.66 147.73 20.00
336.26 157.38 20.00
350.17 537.80 20.00
239.24 131.37 20.00
597.53 305.21 20.00
54.45 28.22 86.29
65.68 375.84 20.00
474.46 252.87 20.00
38.05 228.59 20.00
596.68 316.94 20.00
581.68 515.61 20.00
 6.88 431.71 20.00
408.34 321.65 20.00
159.83 383.94 20.00
66.82 260.42 20.00
271.78 571.34 20.00
524.64 157.77 20.00
299.85 107.01 20.00
546.66 521.44 20.00
178.77 382.73 20.00
364.77 91.55 20.00
456.74 323.09 20.00
466.40 317.68 20.00
 0.34 194.17 20.00
11.67 556.53 20.00
526.35 498.17 20.00
184.20 34.70 20.00
525.93 567.22 20.00
51.31 291.11 20.00
41.46 455.60 20.00
458.73 76.91 20.00
284.69 329.33 20.00
158.77 522.59 20.00
253.46 126.87 20.00
323.04 437.23 20.00
120.49 186.72 20.00
596.09 389.28 20.00
262.42 310.03 20.00
72.48 134.59 20.00
202.51 352.40 20.00
137.84 131.91 20.00
42.52 378.03 20.00
137.14 542.35 20.00
514.92 42.44 20.00
142.56 400.72 20.00
128.33 79.25 20.00
560.37 342.05 20.00
283.13 469.99 20.00
483.69 114.06 20.00
58.06 258.20 20.00
253.72 279.75 20.00
436.72 403.35 20.00
589.51 58.95 20.00
241.17 203.24 20.00
516.14 148.95 20.00
113.94 268.72 20.00
252.71 166.85 20.00
149.63 553.04 20.00
265.44 515.95 20.00
329.64 30.30 20.00
598.57 500.78 20.00
580.43 554.89 20.00
508.37 99.62 20.00
290.90 128.03 20.00
240.22 35.12 20.00
227.00 590.20 20.00
158.86 469.66 20.00
272.55 253.38 20.00
573.43 596.26 20.00
332.91 430.33 20.00
92.72 177.73 20.00
580.26 346.93 20.00
324.77 448.04 20.00
34.24 349.92 20.00
301.21 510.78 20.00
94.30 575.51 20.00
47.99 111.31 20.00
356.43 404.45 20.00
140.89 71.81 20.00
533.28 147.48 20.00
356.12 371.01 20.00
251.12 349.62 20.00
313.15 559.89 20.00
122.35 429.00 20.00
142.97 237.08 20.00
402.34 179.70 20.00
189.39 450.37 20.00
43.45 274.51 20.00
598.07 596.66 20.00
43.88 127.68 20.00
158.86 559.02 20.00
527.64 526.68 20.00
221.35 94.49 20.00
499.41 421.42 20.00
366.39 591.35 20.00
391.73  4.69 20.00
489.45 179.33 20.00
397.37 562.42 20.00
80.44 69.14 20.12
64.11 331.38 20.00
163.14 362.29 20.00
429.85 121.95 20.00
379.91 158.13 20.00
292.63 542.30 20.00
506.82 55.29 20.00
253.72 165.73 20.00
 2.12 461.90 20.00
381.63 156.91 20.00
444.00 330.46 20.00
256.18  5.79 20.00
45.07 528.98 20.00
541.45 326.81 20.00
499.92 348.92 20.00
88.71 76.34 20.01
184.65 538.49 20.00
476.88 515.56 20.00
538.46 125.84 20.00
149.47 61.57 20.00
467.29 529.60 20.00
243.42 371.78 20.00
92.58 557.00 20.00
517.90 584.75 20.00
485.65 527.97 20.00
14.85 441.20 20.00
198.98 557.56 20.00
480.54 517.57 20.00
485.64 159.82 20.00
471.64 64.75 20.00
522.43 514.30 20.00
133.24 489.14 20.00
275.72 182.81 20.00
476.41 136.33 20.00
14.17 115.68 20.00
196.63 517.75 20.00
579.17 167.20 20.00
384.25 239.41 20.00
587.71 321.19 20.00
562.60 69.09 20.00
581.27 106.96 20.00
576.56 159.01 20.00
64.93 260.30 20.00
436.40 187.89 20.00
363.12 306.34 20.00
230.73 345.38 20.00
152.58 424.56 20.00
 1.01 554.42 20.00
322.53 430.94 20.00
444.43 401.71 20.00
218.17 41.91 20.00
397.88 197.79 20.00
188.04 507.96 20.00
431.13 179.89 20.00
185.26 244.63 20.00
241.04 177.10 20.00
76.25 251.85 20.00
563.28 405.71 20.00
540.78 368.69 20.00
180.27 328.21 20.00
 0.24 171.86 20.00
257.50 347.41 20.00
392.17 278.53 20.00
264.85 128.01 20.00
283.44 539.81 20.00
476.82 101.65 20.00
50.79 308.76 20.00
379.13 200.78 20.00
490.24 449.93 20.00
403.00 134.56 20.00
119.28 14.63 20.09
146.66 284.61 20.00
508.99 43.62 20.00
248.25 377.23 20.00
116.47 417.12 20.00
296.13 146.15 20.00
392.98  3.32 20.00
449.83 461.26 20.00
63.85 254.66 20.00
105.36 573.82 20.00
310.26 30.08 20.00
149.27 508.15 20.00
273.42 480.05 20.00
399.88 591.75 20.00
356.68 569.07 20.00
533.96 366.98 20.00
430.85 302.36 20.00
497.51 328.18 20.00
537.43 445.45 20.00
284.33 155.26 20.00
148.10 381.96 20.00
458.72 312.26 20.00
375.42 164.48 20.00
46.41 171.15 20.00
162.76 191.51 20.00
323.55 82.89 20.00
138.53 415.68 20.00
423.15 38.47 20.00
244.15 325.02 20.00
249.05 123.89 20.00
251.67 542.00 20.00
349.86 416.62 20.00
513.18 458.59 20.00
227.85  3.53 20.00
210.70 451.33 20.00
511.22 571.10 20.00
250.99 447.76 20.00
327.13 361.35 20.00
132.10 131.43 20.00
261.07 17.39 20.00
201.34 406.81 20.00
242.19 98.86 20.00
279.97 76.45 20.00
372.73 16.15 20.00
236.02 338.07 20.00
16.23 385.01 20.00
81.28 276.56 20.00
30.12 227.08 20.00
126.78 195.78 20.00
455.98 227.10 20.00
450.45 498.32 20.00
151.11 49.06 20.00
11.61 323.11 20.00
598.94 209.63 20.00
389.44 467.96 20.00
390.40 451.79 20.00
568.82 119.42 20.00
12.21 91.28 20.00
75.61 401.01 20.00
337.82 130.56 20.00
418.98 459.37 20.00
100.51 363.74 20.00
448.01 68.61 20.00
490.76 577.87 20.00
64.75 15.38 100.00
186.86 405.73 20.00
573.95 237.60 20.00
428.29 45.52 20.00
413.68 375.72 20.00
61.04 462.72 20.00
509.33 359.65 20.00
72.51 589.32 20.00
468.80 207.98 20.00
256.60 221.97 20.00
303.07 204.40 20.00
508.90 492.58 20.00
63.22 575.51 20.00
380.72 496.40 20.00
423.68 260.86 20.00
439.54 578.32 20.00
161.78 484.11 20.00
322.37 289.62 20.00
260.91 437.88 20.00
160.77 510.18 20.00
497.61 51.91 20.00
528.10 146.07 20.00
278.36 365.59 20.00
227.01 17.19 20.00
509.72 108.92 20.00
127.06 477.90 20.00
203.86 527.31 20.00
420.01 165.48 20.00
 6.08 567.89 20.00
51.28 431.32 20.00
292.66 454.14 20.00
413.67 386.90 20.00
294.00 474.97 20.00
55.74 132.74 20.00
414.38 183.42 20.00
348.35 283.48 20.00
318.02 254.88 20.00
446.82 198.14 20.00
421.01 162.28 20.00
150.59 72.27 20.00
115.36 71.61 20.00
320.98 456.55 20.00
110.90 129.61 20.00
290.03 434.03 20.00
584.99 314.26 20.00
169.52 60.22 20.00
116.28 136.26 20.00
107.49  8.47 21.01
319.95 164.31 20.00
583.60 331.46 20.00
417.75 75.64 20.00
520.21 294.04 20.00
522.76 343.86 20.00
281.17 263.84 20.00
110.43 30.77 20.38
563.70 286.16 20.00
492.45 240.02 20.00
44.38 377.04 20.00
32.11 89.37 20.00
337.14 182.00 20.00
595.36 70.95 20.00
457.90 363.18 20.00
473.65 135.19 20.00
313.02 269.86 20.00
265.19 515.24 20.00
593.03 182.92 20.00
372.00 365.17 20.00
443.31 567.61 20.00
124.46 126.40 20.00
395.60 94.08 20.00
104.11 44.96 20.34
 1.60 269.85 20.00
355.69 174.46 20.00
138.65 423.47 20.00
421.09 271.96 20.00
411.74 553.42 20.00
471.91 374.41 20.00
396.05 559.27 20.00
254.66 326.19 20.00
387.93 544.14 20.00
495.15 42.77 20.00
99.39 184.26 20.00
448.63 340.96 20.00
172.88 74.49 20.00
412.52 419.14 20.00
564.66 299.78 20.00
295.78 48.18 20.00
23.88 258.79 20.00
193.07 149.97 20.00
54.70 576.18 20.00
500.74 344.54 20.00
569.52 598.74 20.00
402.70 161.44 20.00
24.10 453.01 20.00
281.83 390.25 20.00
548.73 108.71 20.00
350.61 380.24 20.00
294.54 54.65 20.00
208.43 199.65 20.00
401.41 513.78 20.00
197.55 415.51 20.00
172.64 566.17 20.00
487.33 329.51 20.00
272.44 188.40 20.00
193.64 581.14 20.00
242.10 308.24 20.00
591.88 393.94 20.00
325.01 247.54 20.00
112.36 216.71 20.00
453.11 374.62 20.00
455.23 121.93 20.00
328.98 555.68 20.00
262.43 418.25 20.00
72.73 582.91 20.00
364.71 143.34 20.00
94.87 329.95 20.00
330.80 55.83 20.00
594.36 546.84 20.00
276.41 70.36 20.00
498.45 298.53 20.00
429.25 304.81 20.00
163.78 500.00 20.00
587.17 145.99 20.00
330.21 229.77 20.00
552.20 304.44 20.00
526.72 517.55 20.00
165.47 473.21 20.00
248.55 559.61 20.00
304.13 491.51 20.00
169.42 178.83 20.00
351.58 598.34 20.00
293.29 89.01 20.00
322.61 206.73 20.00
330.60 325.51 20.00
272.75 192.74 20.00
113.00 417.80 20.00
342.51 139.90 20.00
464.55 26.14 20.00
446.08 422.43 20.00
486.03 231.26 20.00
397.55 491.63 20.00
587.51 296.70 20.00
22.17 300.87 20.00
353.52 520.95 20.00
523.64 263.74 20.00
315.04 273.70 20.00
432.74 245.58 20.00
392.21 92.46 20.00
281.22 580.55 20.00
202.80 414.93 20.00
389.25 510.21 20.00
510.55 514.75 20.00
227.63 189.68 20.00
430.51 454.88 20.00
522.56 21.50 20.00
40.98 378.07 20.00
551.64 597.46 20.00
447.31 259.95 20.00
58.97 379.61 20.00
522.67 265.76 20.00
415.71 541.15 20.00
27.55 476.89 20.00
175.73 224.53 20.00
87.20 318.17 20.00
338.99 474.72 20.00
101.82 47.30 20.38
521.63 371.21 20.00
144.26 546.78 20.00
85.73 276.23 20.00
152.13 152.94 20.00
 5.63 481.98 20.00
539.82 405.89 20.00
94.63 264.60 20.00
206.99 351.96 20.00
382.72 254.16 20.00
149.81 506.34 20.00
119.33 230.43 20.00
289.44 142.09 20.00
342.58 344.31 20.00
594.62 176.84 20.00
585.79 394.28 20.00
164.41 338.99 20.00
410.79 446.06 20.00
29.38 363.24 20.00
297.54 541.59 20.00
171.43 478.52 20.00
363.63 211.04 20.00
381.33 371.91 20.00
405.98 431.84 20.00
394.85 502.16 20.00
376.32 541.14 20.00
387.16 185.05 20.00
264.05 347.16 20.00
438.68 53.99 20.00
176.77 447.74 20.00
105.21 79.16 20.00
323.11 581.92 20.00
317.98 547.18 20.00
497.45 153.93 20.00
493.99 288.63 20.00
483.09 447.19 20.00
202.89 68.99 20.00
576.77 84.31 20.00
578.93 515.22 20.00
433.81 586.99 20.00
579.39 481.95 20.00
219.10 473.62 20.00
 8.34 321.41 20.00
272.42 403.02 20.00
402.73 350.15 20.00
492.63 563.23 20.00
64.90 140.06 20.00
14.99 529.66 20.00
336.28 548.24 20.00
132.60 37.87 20.00
493.49 544.72 20.00
181.01 244.57 20.00
83.73 566.81 20.00
182.31 295.08 20.00
58.22 531.47 20.00
81.26 271.73 20.00
401.62 445.14 20.00
566.64 251.06 20.00
444.62 92.56 20.00
248.52 59.31 20.00
293.12 244.46 20.00
569.96 19.60 20.00
221.95 265.59 20.00
569.38 512.41 20.00
59.51 410.72 20.00
326.14 585.73 20.00
214.85 238.49 20.00
113.70 73.17 20.00
507.97 272.38 20.00
397.00 384.38 20.00
357.69 12.79 20.00
471.29 145.90 20.00
75.43 338.18 20.00
41.10 458.33 20.00
124.09 129.35 20.00
520.95 196.81 20.00
88.38 539.42 20.00
 1.70 514.19 20.00
86.67 77.87 20.01
150.14 104.52 20.00
395.97 15.44 20.00
 8.90 473.20 20.00
142.52 193.94 20.00
104.37 31.39 21.14
444.29 315.13 20.00
446.65 285.27 20.00
466.03 307.43 20.00
65.32 301.80 20.00
566.30 25.98 20.00
469.15 519.32 20.00
312.35 274.37 20.00
577.45 36.43 20.00
286.91 240.57 20.00
410.97 293.67 20.00
544.91 44.02 20.00
48.39 364.37 20.00
39.34 164.73 20.00
379.21 328.47 20.00
194.79 595.78 20.00
317.80 271.78 20.00
362.65 59.41 20.00
420.37 510.82 20.00
389.90 460.61 20.00
431.78 128.80 20.00
270.48 136.87 20.00
203.02 271.65 20.00
249.18 56.96 20.00
255.63 398.40 20.00
224.21 91.43 20.00
552.87 40.21 20.00
498.23 55.84 20.00
57.84 442.54 20.00
486.25 333.27 20.00
351.29 336.39 20.00
197.46 73.22 20.00
211.81 398.54 20.00
449.42 519.99 20.00
431.92 580.07 20.00
359.65 210.64 20.00
346.17 127.43 20.00
393.39 134.32 20.00
64.82 506.38 20.00
220.17 456.80 20.00
343.89 483.53 20.00
506.25 583.75 20.00
490.24 367.53 20.00
384.98 15.73 20.00
556.52 496.85 20.00
160.20 108.07 20.00
420.92 185.08 20.00
203.55  3.66 20.00
521.05 339.23 20.00
240.07 84.98 20.00
379.27 18.36 20.00
446.92 128.86 20.00
251.48 204.20 20.00
221.66 432.24 20.00
465.32 339.99 20.00
50.89 31.51 69.10
94.29 370.09 20.00
403.71 162.99 20.00
396.50 290.91 20.00
264.78 163.63 20.00
452.21 68.18 20.00
257.52 169.66 20.00
406.41 291.49 20.00
399.61 27.21 20.00
236.76 359.00 20.00
 4.60 180.55 20.00
126.53 82.20 20.00
153.06 196.55 20.00
 4.63 447.46 20.00
105.24 227.74 20.00
421.50 299.66 20.00
499.18 482.91 20.00
43.17 516.20 20.00
25.34 11.23 28.79
551.78 516.40 20.00
344.88 343.47 20.00
424.99 250.20 20.00
68.99 12.49 100.00
194.54 479.99 20.00
370.26 498.38 20.00
550.94 52.79 20.00
505.85 145.75 20.00
352.73 313.85 20.00
237.06 185.85 20.00
203.37 199.51 20.00
100.71 305.78 20.00
68.30 305.46 20.00
542.65 209.28 20.00
435.70 490.55 20.00
488.21 141.53 20.00
87.72 118.17 20.00
360.84 455.37 20.00
392.65 106.11 20.00
462.94 295.98 20.00
451.91 455.17 20.00
268.89 553.57 20.00
338.13 380.54 20.00
374.09 517.68 20.00
375.70 90.42 20.00
40.90 264.88 20.00
181.39 164.53 20.00
33.65 303.89 20.00
185.93 270.70 20.00
34.08 498.19 20.00
45.96 517.69 20.00
512.32 368.39 20.00
303.73 277.16 20.00
332.04 474.30 20.00
536.63 269.39 20.00
485.08 390.45 20.00
192.59 284.90 20.00
90.37 37.06 25.97
62.00 538.58 20.00
205.72 427.88 20.00
302.22 103.36 20.00
148.40 262.22 20.00
263.21 313.13 20.00
95.09 223.34 20.00
169.45 244.85 20.00
202.68 358.13 20.00
472.75 387.74 20.00
39.48 56.61 21.35
406.35 170.20 20.00
433.52 393.28 20.00
542.90 523.09 20.00
199.68 349.06 20.00
84.72 209.54 20.00
579.65 418.39 20.00
234.78 356.43 20.00
561.86 185.44 20.00
225.63 474.21 20.00
487.10 401.40 20.00
496.55 442.53 20.00
410.56 315.31 20.00
386.97 253.62 20.00
216.74 217.20 20.00
107.98 128.30 20.00
567.65 291.28 20.00
135.70 82.40 20.00
46.22 505.81 20.00
60.58 461.75 20.00
500.24 529.33 20.00
22.61 201.72 20.00
459.02 78.50 20.00
225.66 97.19 20.00
497.98 461.89 20.00
484.62 99.16 20.00
262.17 246.10 20.00
405.14 142.28 20.00
266.08 170.67 20.00
448.37 268.91 20.00
319.87 185.37 20.00
484.37 280.94 20.00
500.23 220.34 20.00
567.33 589.68 20.00
276.55 168.78 20.00
228.74 315.95 20.00
578.79 489.32 20.00
479.95 82.90 20.00
149.75 384.07 20.00
523.60 332.17 20.00
61.45 506.69 20.00
509.85 170.75 20.00
457.11 163.40 20.00
542.28 88.26 20.00
262.05 566.90 20.00
133.00 270.23 20.00
209.40 15.98 20.00
31.90 300.70 20.00
141.23 595.72 20.00
224.57 16.88 20.00
557.56 502.67 20.00
389.33 474.04 20.00
82.42 171.84 20.00
497.03 416.95 20.00
83.14 422.62 20.00
268.71  3.15 20.00
47.46 153.30 20.00
500.14 328.73 20.00
435.61 316.14 20.00
66.60 172.57 20.00
180.39 28.60 20.00
251.48 475.55 20.00
273.81 66.40 20.00
542.18 357.45 20.00
